25000
1412	1070	1
1942	1679	1
320	260	1
821	464	1
140	1492	1
1898	1066	1
31	397	1
896	65	1
651	1570	1
372	1791	1
1927	70	1
2479	1724	1
2760	1708	1
1142	1932	1
1105	516	1
1	777	1
1545	1424	1
827	1479	1
970	417	1
1703	1634	1
2600	795	1
1639	1513	1
389	1442	1
238	602	1
935	761	1
2120	69	1
335	205	1
466	665	1
1974	40	1
1124	575	1
1713	373	1
109	1650	1
1957	424	1
229	951	1
901	736	1
2552	785	1
808	896	1
2134	410	1
113	1868	1
2562	1501	1
2656	1820	1
1628	543	1
2594	1296	1
516	1794	1
1377	744	1
1649	361	1
899	981	1
1880	269	1
1617	1071	1
2045	1796	1
1086	556	1
1114	1325	1
1455	1334	1
1578	301	1
1750	80	1
2407	1238	1
841	1994	1
804	735	1
698	75	1
817	512	1
555	852	1
527	1978	1
2383	1743	1
1141	1643	1
493	1149	1
705	1127	1
945	19	1
1479	1362	1
2976	190	1
1323	1702	1
570	1446	1
1173	348	1
999	1840	1
1166	1098	1
1532	10	1
1456	1995	1
2913	1635	1
2905	346	1
462	893	1
1317	375	1
418	457	1
2079	960	1
2638	115	1
1924	194	1
282	1712	1
2970	1224	1
1977	797	1
1435	955	1
716	311	1
2701	1062	1
472	1058	1
8	127	1
2177	823	1
1401	612	1
653	407	1
2252	83	1
1258	1047	1
2128	962	1
1221	822	1
2453	194	1
1191	382	1
1022	120	1
1987	1327	1
2749	1745	1
165	558	1
1586	1588	1
2645	385	1
2757	91	1
2633	1232	1
260	1855	1
2431	656	1
1929	929	1
2070	838	1
1616	1301	1
2669	254	1
1056	1884	1
1497	1751	1
2392	638	1
720	230	1
90	1765	1
478	666	1
251	1933	1
2718	258	1
47	1287	1
2144	805	1
2957	1481	1
94	832	1
2850	1554	1
213	280	1
956	85	1
552	342	1
169	1425	1
2376	1187	1
2467	1069	1
1596	567	1
340	348	1
2099	1376	1
158	581	1
2244	448	1
2265	1926	1
2479	932	1
1828	278	1
2949	1526	1
1902	1057	1
1125	707	1
2952	1568	1
2403	251	1
2537	1229	1
2927	1538	1
895	1629	1
2037	1225	1
1537	1317	1
2664	603	1
2815	440	1
2847	1748	1
2376	721	1
2238	1267	1
496	1248	1
2618	1051	1
2409	513	1
1228	1283	1
1720	1609	1
48	1889	1
1071	308	1
1918	1047	1
2201	699	1
664	804	1
2161	1708	1
1530	183	1
1559	197	1
2356	600	1
1290	380	1
1893	1408	1
2603	1402	1
682	1148	1
2518	172	1
1066	1529	1
682	665	1
2586	807	1
2833	1628	1
1062	376	1
332	1264	1
532	259	1
551	879	1
1577	535	1
561	693	1
2077	1484	1
2789	247	1
2104	1381	1
2379	1431	1
2864	255	1
1614	1153	1
1606	1873	1
1718	1464	1
2864	1538	1
2818	1888	1
300	248	1
1563	2	1
605	284	1
1242	1803	1
820	1368	1
1301	264	1
1749	90	1
58	638	1
1471	1199	1
2659	1487	1
1229	702	1
1213	1348	1
2345	1751	1
1839	263	1
2637	702	1
248	1640	1
507	1665	1
795	1647	1
1767	49	1
2208	1575	1
297	905	1
2889	1038	1
364	683	1
1707	1666	1
238	453	1
1437	1222	1
1405	1886	1
548	227	1
1122	509	1
1657	614	1
2251	784	1
2610	1051	1
1558	949	1
1287	410	1
2242	830	1
2890	1758	1
2565	1299	1
2644	1848	1
745	306	1
1919	349	1
2997	310	1
2262	1287	1
2967	858	1
2363	1606	1
1797	644	1
2834	735	1
1160	1813	1
1099	1138	1
2397	1376	1
2553	866	1
1088	1597	1
85	119	1
2882	90	1
1910	846	1
1557	127	1
1316	971	1
2778	1608	1
2780	49	1
1899	1413	1
2989	754	1
115	229	1
2506	1559	1
737	1240	1
987	90	1
1661	685	1
1069	1963	1
2569	337	1
2973	1514	1
2228	811	1
1221	1800	1
1354	1192	1
1201	1169	1
2336	1454	1
2001	423	1
2582	8	1
2353	1038	1
2728	1527	1
2352	696	1
189	1747	1
825	1912	1
311	1613	1
1777	144	1
1380	1975	1
2021	149	1
69	882	1
2918	766	1
275	898	1
1644	777	1
2459	480	1
1268	676	1
1755	141	1
1133	1434	1
1930	1973	1
738	765	1
636	653	1
1018	1708	1
2141	1910	1
1816	91	1
1287	701	1
2202	1372	1
177	506	1
1335	471	1
202	1104	1
1522	1264	1
2005	103	1
342	1561	1
2456	1687	1
7	13	1
1119	1601	1
1844	1358	1
121	429	1
360	1323	1
1146	365	1
2657	1687	1
2738	173	1
686	1394	1
161	87	1
162	501	1
1558	337	1
2704	366	1
2643	238	1
846	367	1
983	1629	1
2854	462	1
573	1958	1
1251	24	1
2227	947	1
473	715	1
2118	1075	1
718	1011	1
1847	952	1
936	609	1
236	492	1
1492	201	1
2338	713	1
2418	1657	1
782	783	1
1662	862	1
1378	233	1
2428	1749	1
2872	874	1
557	33	1
2533	47	1
2433	1195	1
312	5	1
2351	281	1
1805	354	1
328	1276	1
1111	353	1
102	897	1
755	64	1
399	302	1
1878	1527	1
1113	1766	1
2357	493	1
2873	1697	1
881	326	1
2407	974	1
2293	1906	1
1588	1447	1
286	1876	1
305	1704	1
726	195	1
1126	476	1
485	945	1
3	864	1
2287	314	1
707	408	1
1670	1293	1
1969	1099	1
2300	173	1
1864	1254	1
1955	1451	1
2889	1810	1
474	1677	1
633	1228	1
2124	431	1
1887	1174	1
748	1045	1
2961	322	1
1539	418	1
1022	1023	1
765	503	1
2145	1907	1
2708	1789	1
2145	1490	1
1146	553	1
956	1684	1
1264	1059	1
2384	846	1
736	1724	1
592	185	1
412	1405	1
1928	11	1
384	1101	1
1785	341	1
2366	160	1
1668	998	1
1469	242	1
773	1516	1
2612	1289	1
955	457	1
1694	1688	1
532	255	1
2129	1367	1
1286	110	1
1634	1220	1
402	225	1
1421	486	1
458	184	1
2252	522	1
750	807	1
2916	293	1
166	1537	1
423	227	1
442	1346	1
2532	1878	1
749	270	1
572	894	1
1774	739	1
420	1772	1
496	810	1
1652	1175	1
464	1453	1
2091	228	1
2760	832	1
957	209	1
570	958	1
572	956	1
239	755	1
2989	1029	1
368	1001	1
2013	143	1
858	1604	1
2713	1114	1
393	1016	1
1574	1564	1
2691	496	1
1223	1837	1
1339	1501	1
2579	1469	1
754	123	1
1616	1395	1
361	747	1
234	772	1
276	1218	1
2891	410	1
2740	1595	1
2478	1152	1
2264	1501	1
669	630	1
656	22	1
2781	1054	1
1841	1071	1
2329	431	1
2209	497	1
2248	278	1
763	204	1
2983	1863	1
2300	663	1
233	1802	1
1550	1243	1
2376	822	1
1785	369	1
2684	1757	1
1886	647	1
1812	1336	1
2280	1087	1
2003	1230	1
2748	756	1
2890	864	1
2386	66	1
877	6	1
887	30	1
2871	196	1
2869	134	1
917	1175	1
1296	77	1
1472	780	1
1975	1985	1
160	1538	1
1421	1635	1
714	1918	1
1710	1653	1
1258	1727	1
2929	366	1
972	299	1
1521	1507	1
2554	1624	1
1896	1827	1
2934	880	1
2501	1723	1
2773	387	1
968	1053	1
1970	163	1
805	43	1
30	542	1
1215	1360	1
2180	1214	1
1665	1240	1
297	1280	1
1362	1744	1
1121	1158	1
2833	574	1
721	1327	1
2461	1406	1
2439	234	1
2860	969	1
935	1075	1
596	1253	1
815	1514	1
244	1540	1
2530	1742	1
103	1440	1
141	1340	1
935	937	1
651	1192	1
2853	685	1
2147	1	1
2550	1905	1
2796	764	1
1559	1846	1
512	1720	1
606	1011	1
1451	1935	1
211	1641	1
1259	1149	1
1513	568	1
1985	596	1
728	534	1
275	1987	1
2067	1183	1
1053	851	1
2717	1485	1
2968	1594	1
1856	1781	1
945	897	1
2919	1302	1
1044	266	1
1578	144	1
587	483	1
2573	944	1
317	553	1
2286	1360	1
629	853	1
2858	1632	1
712	1806	1
2890	1668	1
848	1540	1
174	1351	1
1117	1316	1
347	612	1
29	1342	1
2598	1772	1
834	1427	1
2606	975	1
1852	203	1
2491	798	1
2585	53	1
66	1807	1
31	1149	1
158	202	1
1625	272	1
2885	1826	1
589	1161	1
1480	794	1
2643	44	1
2057	1721	1
1619	85	1
2919	1212	1
213	812	1
1346	3	1
630	1408	1
1849	1351	1
1492	1375	1
2352	1865	1
760	1307	1
1043	1951	1
1880	1898	1
608	1592	1
127	1371	1
1724	803	1
1759	689	1
1877	1968	1
2370	518	1
1018	566	1
2353	209	1
2833	618	1
2801	1950	1
55	338	1
2812	866	1
1328	226	1
1593	787	1
803	1588	1
2028	488	1
2334	567	1
2723	668	1
114	1870	1
382	480	1
1462	1324	1
2268	223	1
2773	1201	1
2067	1238	1
543	600	1
259	182	1
1487	1049	1
2336	1048	1
2204	1557	1
1751	1111	1
973	1696	1
2135	650	1
1728	907	1
2600	583	1
2603	635	1
1503	947	1
1945	920	1
798	681	1
1264	307	1
1016	362	1
487	1769	1
2302	630	1
2778	1730	1
2650	1509	1
1395	793	1
896	495	1
429	724	1
869	1135	1
913	144	1
879	730	1
1044	530	1
2299	350	1
1019	363	1
2541	242	1
1228	294	1
1562	1847	1
2126	1835	1
2357	1548	1
443	926	1
2682	227	1
1475	458	1
2692	1709	1
2631	171	1
2524	1319	1
662	1855	1
10	1755	1
1142	302	1
70	110	1
2296	1325	1
1317	420	1
307	338	1
861	1634	1
2349	1429	1
883	1995	1
298	1605	1
2329	1620	1
2007	176	1
2634	620	1
2841	754	1
205	313	1
332	1786	1
441	1014	1
1854	1979	1
2534	744	1
2206	323	1
2322	245	1
701	767	1
238	1416	1
40	1622	1
509	76	1
876	342	1
22	350	1
2997	221	1
1543	89	1
1728	506	1
451	122	1
408	925	1
1039	1893	1
816	1952	1
257	971	1
2339	1191	1
505	301	1
450	868	1
1383	1708	1
2592	1498	1
836	1120	1
1517	242	1
1484	174	1
1323	409	1
308	1128	1
906	1210	1
30	1872	1
1037	1952	1
471	682	1
2904	901	1
1395	1346	1
2535	114	1
668	1680	1
1829	867	1
660	1042	1
2223	1306	1
42	1953	1
1267	1342	1
485	635	1
1944	132	1
2930	1422	1
1454	767	1
2011	839	1
2821	1001	1
2254	283	1
1915	186	1
1164	227	1
1987	1500	1
97	469	1
1226	1425	1
1434	329	1
2819	1846	1
604	356	1
1756	507	1
166	1828	1
1620	1638	1
2255	1195	1
1773	1621	1
121	1365	1
833	68	1
2218	1262	1
552	1259	1
2533	1941	1
329	1381	1
1014	507	1
254	105	1
1720	819	1
1206	1099	1
1760	492	1
2576	1481	1
928	1400	1
988	99	1
848	1681	1
2343	597	1
2764	1277	1
1405	1377	1
1209	1139	1
1229	1238	1
876	949	1
161	1651	1
436	809	1
2195	616	1
2703	146	1
1012	286	1
237	156	1
1562	1016	1
1352	1898	1
1527	1599	1
2151	748	1
570	1926	1
1939	1172	1
1452	525	1
2054	1248	1
2186	165	1
928	1656	1
1636	1284	1
2376	712	1
687	572	1
1080	594	1
1892	1003	1
530	1439	1
2078	937	1
527	1029	1
562	1797	1
1143	1750	1
627	93	1
2969	1162	1
1325	839	1
2597	364	1
2373	1845	1
2818	782	1
1105	1878	1
801	1753	1
394	1314	1
221	1740	1
156	969	1
1790	492	1
1723	1537	1
2254	1313	1
1291	118	1
175	913	1
656	753	1
85	1647	1
5	1330	1
460	1368	1
1399	1540	1
1715	470	1
1326	1016	1
545	1925	1
2913	173	1
817	1852	1
1276	1485	1
2790	102	1
550	405	1
1703	599	1
1510	1671	1
2813	1810	1
2072	1495	1
62	1449	1
2010	385	1
658	806	1
521	486	1
807	655	1
976	925	1
2084	615	1
1591	538	1
797	1941	1
559	1501	1
338	430	1
1812	1577	1
2435	199	1
893	1633	1
1717	209	1
1238	1443	1
2175	671	1
2596	1523	1
1312	1867	1
1989	1920	1
58	1403	1
2627	1880	1
825	804	1
2595	1823	1
143	415	1
1699	1126	1
54	1181	1
459	1030	1
1246	1597	1
144	1509	1
802	1791	1
1439	1617	1
1928	1245	1
65	1659	1
920	1327	1
2490	1787	1
2437	1509	1
1629	980	1
1008	1249	1
575	1259	1
288	712	1
220	296	1
2173	1075	1
2665	1706	1
2490	1970	1
194	1721	1
1220	1815	1
1956	1631	1
2490	674	1
2279	911	1
666	1696	1
88	1018	1
1963	699	1
856	1257	1
1027	1887	1
1089	954	1
1663	704	1
2277	1611	1
1783	1112	1
2133	1664	1
1327	984	1
1015	172	1
106	1822	1
1158	1918	1
2794	834	1
1034	254	1
1755	1931	1
2945	1119	1
1482	1136	1
2465	888	1
479	1186	1
1694	1533	1
902	1833	1
575	546	1
2757	700	1
2793	951	1
2621	1031	1
2668	988	1
2964	1306	1
2020	1762	1
34	186	1
1683	969	1
1257	209	1
120	1705	1
1524	1366	1
941	380	1
2730	1362	1
1403	1457	1
1596	523	1
2070	1163	1
1140	1468	1
2562	1905	1
415	563	1
1758	1502	1
2928	1021	1
2023	1237	1
184	851	1
797	444	1
584	550	1
1962	1126	1
1441	1066	1
596	1569	1
916	1327	1
1646	965	1
2384	1207	1
1197	1759	1
2078	108	1
1414	198	1
1009	1532	1
2394	1381	1
1105	132	1
866	737	1
1093	1405	1
2005	1673	1
2422	878	1
1132	1871	1
2515	1469	1
1543	476	1
1651	1476	1
2942	1805	1
2224	1751	1
261	93	1
2523	743	1
2080	960	1
1940	932	1
1459	1584	1
1457	12	1
2414	1054	1
1802	477	1
1783	1569	1
2076	1369	1
2263	925	1
2305	1078	1
929	1660	1
2942	783	1
1774	1823	1
1566	1085	1
2111	553	1
1005	783	1
2103	1733	1
566	85	1
1653	1638	1
2892	140	1
2483	833	1
1305	1764	1
2113	495	1
115	1663	1
999	463	1
790	1689	1
2233	807	1
2442	587	1
2894	1385	1
872	173	1
2837	396	1
1533	1858	1
2498	889	1
1387	848	1
2300	905	1
1740	1650	1
2215	1128	1
863	1074	1
555	143	1
1550	965	1
1462	1999	1
143	63	1
528	1238	1
1608	448	1
727	508	1
981	1927	1
1736	1993	1
359	1716	1
1254	1833	1
1357	886	1
1534	706	1
768	860	1
64	487	1
957	19	1
2582	1077	1
1395	212	1
2413	854	1
1306	1846	1
659	748	1
2420	1802	1
2010	882	1
94	1914	1
371	813	1
1344	1425	1
1787	1911	1
1891	418	1
2204	1263	1
1744	1774	1
249	259	1
1451	883	1
1931	1120	1
706	974	1
1834	1675	1
754	1108	1
774	479	1
232	259	1
2540	929	1
2556	1830	1
659	295	1
2028	657	1
263	1164	1
2276	1320	1
1006	1232	1
1697	1648	1
2785	1389	1
94	1133	1
2280	627	1
839	350	1
2717	685	1
785	614	1
1641	945	1
233	1220	1
643	684	1
998	437	1
519	1279	1
942	354	1
1534	1673	1
1226	1779	1
320	1661	1
418	203	1
2107	1389	1
1784	592	1
642	411	1
2817	1871	1
2243	1283	1
1620	364	1
1417	939	1
2955	65	1
190	1504	1
1196	124	1
580	1676	1
686	283	1
2248	934	1
376	1545	1
2211	1595	1
1994	1569	1
1654	1820	1
2735	1594	1
2038	949	1
1842	989	1
2144	1578	1
229	1167	1
2087	168	1
1853	1775	1
0	1309	1
1650	923	1
2060	1422	1
2442	707	1
2110	1335	1
1109	103	1
636	1503	1
2365	429	1
1366	242	1
1012	1207	1
2167	1556	1
2977	363	1
1708	35	1
2124	1238	1
1632	1257	1
2035	527	1
193	1390	1
369	288	1
614	1867	1
828	570	1
1311	969	1
2138	149	1
1950	648	1
1324	1440	1
1516	1690	1
2516	205	1
1648	979	1
2536	1265	1
348	618	1
1865	465	1
496	325	1
1795	1789	1
1792	520	1
800	507	1
900	1884	1
1793	1335	1
538	1906	1
167	1813	1
1470	12	1
508	927	1
1384	863	1
876	565	1
833	663	1
2044	1039	1
27	135	1
1555	29	1
402	1774	1
595	536	1
2873	1972	1
1689	58	1
1447	1540	1
1817	1498	1
2259	413	1
648	1353	1
1017	1577	1
1236	1714	1
1581	758	1
1219	352	1
1085	832	1
2643	613	1
2042	607	1
422	696	1
1069	1500	1
902	1436	1
426	884	1
1521	117	1
307	751	1
1636	1779	1
1158	663	1
568	1669	1
1480	1521	1
688	611	1
2609	872	1
903	1306	1
534	187	1
2999	937	1
2918	521	1
2800	1511	1
1441	543	1
883	1333	1
265	759	1
2299	301	1
964	285	1
1032	1261	1
2558	519	1
1008	719	1
2292	332	1
2576	1452	1
968	1836	1
180	620	1
186	40	1
1010	496	1
2449	1735	1
2557	1532	1
294	158	1
521	665	1
2137	590	1
830	219	1
1235	59	1
291	366	1
2916	1798	1
613	1427	1
882	901	1
1074	770	1
645	433	1
1865	1281	1
1481	1944	1
1270	1487	1
2346	1863	1
2265	1297	1
2077	159	1
99	150	1
784	1374	1
1539	324	1
1032	181	1
2642	1576	1
1163	511	1
2982	669	1
2610	1385	1
2874	1537	1
2164	882	1
718	274	1
653	749	1
2192	549	1
46	1247	1
1839	964	1
949	436	1
1434	266	1
2709	1862	1
1285	1393	1
2710	1693	1
1552	316	1
545	1305	1
1422	1360	1
2289	377	1
2599	69	1
2184	1232	1
184	127	1
1860	629	1
140	661	1
2359	1451	1
425	137	1
1032	269	1
1805	1446	1
2225	1843	1
1767	1434	1
683	1959	1
1886	531	1
290	299	1
1300	1796	1
7	1973	1
2028	423	1
2692	1141	1
818	1161	1
2405	1191	1
2693	1134	1
1629	1709	1
2054	807	1
1023	1820	1
1858	1401	1
1239	1034	1
1667	665	1
1067	822	1
1124	1594	1
2864	1456	1
725	1	1
2546	856	1
2018	1446	1
49	305	1
184	423	1
736	452	1
2869	208	1
456	617	1
1800	871	1
2990	15	1
2277	1323	1
2353	333	1
1726	1696	1
2873	950	1
820	975	1
495	896	1
2618	220	1
702	205	1
2892	699	1
2334	1900	1
780	84	1
1817	1513	1
1285	1496	1
725	177	1
701	496	1
705	833	1
1956	70	1
2081	1502	1
244	1532	1
2671	1140	1
1661	1524	1
1857	1291	1
885	981	1
1392	989	1
1612	1138	1
1644	740	1
365	1027	1
715	1896	1
2660	475	1
851	1107	1
2045	1167	1
1179	389	1
2974	385	1
909	1601	1
273	1429	1
1339	1215	1
30	939	1
1741	317	1
2838	1513	1
1229	1899	1
69	841	1
1532	366	1
459	1706	1
1872	1577	1
1833	298	1
2003	1126	1
2068	1017	1
1932	1269	1
81	4	1
93	1346	1
1481	22	1
489	808	1
304	240	1
2864	1236	1
590	921	1
2482	60	1
1274	1236	1
2469	1065	1
1392	886	1
1193	1426	1
1643	222	1
2533	1424	1
312	1680	1
2459	928	1
843	1777	1
1497	289	1
2602	398	1
1045	927	1
1476	320	1
891	1396	1
1538	490	1
2946	466	1
2108	1879	1
477	1948	1
751	810	1
2211	200	1
217	1630	1
2381	236	1
2368	1304	1
573	1832	1
939	677	1
1436	81	1
1025	1164	1
1197	302	1
716	1992	1
329	1744	1
338	1558	1
2054	1057	1
1081	338	1
650	16	1
2812	1810	1
1813	1208	1
2709	623	1
508	1439	1
1548	1274	1
122	1040	1
44	1039	1
1934	485	1
1109	847	1
2960	982	1
2338	912	1
266	491	1
2660	897	1
2157	318	1
2922	1224	1
1795	1823	1
2248	1613	1
1719	427	1
1900	1343	1
529	283	1
1939	129	1
1041	244	1
2679	1413	1
1409	1924	1
62	1509	1
485	116	1
1266	384	1
649	1339	1
1719	351	1
1790	553	1
1630	729	1
951	437	1
2914	1684	1
2616	1071	1
414	605	1
737	1797	1
2429	757	1
2555	1860	1
2362	768	1
2917	924	1
125	1314	1
2780	1020	1
1318	206	1
2867	1602	1
1889	1946	1
1104	1200	1
1109	1588	1
2134	1901	1
427	1968	1
1119	1181	1
1578	748	1
1587	693	1
2454	561	1
1253	625	1
1018	1925	1
1303	595	1
2713	1936	1
168	870	1
2833	681	1
1679	1749	1
28	1341	1
1044	1603	1
1123	1904	1
1432	1505	1
626	1690	1
1883	472	1
646	1046	1
701	45	1
1861	1933	1
153	0	1
250	824	1
203	1331	1
250	598	1
1304	836	1
862	168	1
782	1138	1
868	1140	1
1777	1503	1
1453	1866	1
1015	1133	1
2694	682	1
1125	779	1
2970	1710	1
786	770	1
673	466	1
1853	180	1
2611	1326	1
1010	1261	1
445	1111	1
2826	1718	1
497	1024	1
2950	390	1
1534	997	1
2240	1168	1
1895	1595	1
2621	92	1
2399	244	1
356	1636	1
1803	1165	1
2480	1602	1
2236	25	1
2853	1981	1
1041	506	1
854	708	1
2787	146	1
1898	174	1
1899	223	1
1018	405	1
566	1432	1
2733	773	1
705	1337	1
2460	369	1
2348	1575	1
51	1275	1
1127	545	1
1068	1211	1
536	109	1
642	556	1
878	1015	1
128	267	1
758	766	1
703	432	1
165	413	1
30	1780	1
2243	950	1
979	568	1
2724	1661	1
1761	97	1
622	1092	1
2573	470	1
2439	1134	1
2035	199	1
801	1732	1
1204	387	1
2106	1632	1
2828	910	1
27	432	1
2482	610	1
2824	252	1
2641	1617	1
1528	12	1
2078	160	1
2402	1728	1
1403	1509	1
2386	1964	1
1169	1183	1
612	954	1
1595	1584	1
2461	1766	1
217	942	1
1923	1968	1
2205	1553	1
2993	602	1
2173	349	1
64	1760	1
615	14	1
1129	1633	1
1293	1002	1
2857	57	1
192	796	1
1489	1631	1
234	1058	1
947	1150	1
2619	951	1
1936	100	1
34	212	1
1540	1288	1
2284	1958	1
925	810	1
771	1466	1
977	825	1
475	299	1
2286	1418	1
595	1870	1
496	516	1
20	429	1
2126	538	1
83	1005	1
