15000
1109	229	1
1506	703	1
1644	1277	1
1510	185	1
745	283	1
1588	445	1
1493	1171	1
518	669	1
1322	1247	1
1552	1061	1
1600	622	1
23	258	1
1453	1017	1
1272	207	1
357	1324	1
337	319	1
206	456	1
1198	828	1
89	993	1
751	1146	1
1112	129	1
797	50	1
1275	14	1
1586	828	1
101	1497	1
1794	25	1
1250	1078	1
1447	824	1
459	348	1
758	95	1
911	1087	1
515	117	1
1112	572	1
1213	1429	1
1482	427	1
1015	604	1
228	776	1
420	452	1
568	920	1
1827	655	1
1246	1184	1
1797	632	1
140	1128	1
534	1158	1
343	1315	1
1135	1180	1
1057	1186	1
349	825	1
209	530	1
1101	878	1
1045	450	1
788	1380	1
1384	158	1
1407	1369	1
1647	877	1
1473	581	1
182	250	1
999	244	1
59	59	1
792	520	1
784	50	1
1931	255	1
725	1415	1
1602	1490	1
1920	628	1
1771	1002	1
1266	1119	1
499	517	1
78	251	1
668	983	1
650	158	1
369	1443	1
244	183	1
1539	274	1
778	1372	1
966	309	1
1088	127	1
1499	922	1
1154	1089	1
95	176	1
1637	1402	1
833	92	1
1529	974	1
205	145	1
1336	560	1
564	933	1
372	276	1
1812	799	1
1793	436	1
155	145	1
1816	1275	1
629	640	1
1767	800	1
656	852	1
1999	704	1
1862	125	1
992	1302	1
472	45	1
71	1327	1
1156	173	1
646	1415	1
1613	402	1
1174	1350	1
746	811	1
977	1413	1
188	539	1
1136	678	1
1880	400	1
188	85	1
1442	1302	1
193	1388	1
1793	1240	1
724	384	1
1403	269	1
607	1155	1
1645	914	1
1329	90	1
479	180	1
458	887	1
1701	692	1
392	562	1
1023	750	1
892	934	1
317	1199	1
1324	1007	1
623	524	1
733	874	1
471	656	1
859	1057	1
1247	724	1
900	1350	1
499	556	1
1163	1350	1
1051	61	1
1159	587	1
1364	900	1
1844	622	1
1100	1160	1
1899	858	1
1755	796	1
26	1469	1
1674	884	1
167	1245	1
1453	3	1
93	807	1
1255	1470	1
270	1258	1
189	950	1
1867	56	1
443	247	1
1706	296	1
785	1025	1
1824	276	1
386	1115	1
736	138	1
396	632	1
615	780	1
48	909	1
1070	1003	1
1714	729	1
508	825	1
163	799	1
253	736	1
862	358	1
1435	930	1
1521	1056	1
1740	303	1
662	449	1
1610	927	1
1997	694	1
1363	214	1
696	1495	1
1976	1148	1
1624	319	1
1626	1400	1
1543	1462	1
1757	125	1
1954	917	1
26	68	1
1449	789	1
8	125	1
1779	306	1
577	301	1
990	321	1
656	580	1
1547	1202	1
1140	80	1
770	1115	1
1197	172	1
746	777	1
1211	1073	1
438	152	1
359	585	1
83	147	1
748	723	1
242	752	1
1056	558	1
306	1325	1
609	612	1
1006	1448	1
1234	915	1
1404	1386	1
993	1332	1
1482	162	1
1873	675	1
1702	258	1
640	628	1
655	805	1
1934	459	1
893	86	1
36	998	1
1762	255	1
1202	1286	1
564	1190	1
1939	1022	1
681	1443	1
1363	328	1
88	763	1
1340	787	1
718	1430	1
255	17	1
1746	149	1
1387	324	1
575	1257	1
2	1338	1
1078	1168	1
871	709	1
1667	1072	1
423	434	1
399	1061	1
180	937	1
1940	98	1
139	1222	1
339	1235	1
1268	563	1
802	1237	1
486	572	1
370	1381	1
1496	574	1
911	1342	1
1046	1215	1
1187	1325	1
1884	923	1
778	620	1
477	556	1
74	1115	1
850	975	1
812	974	1
1710	268	1
1852	1419	1
152	1346	1
225	696	1
1399	1307	1
489	181	1
409	676	1
1607	1202	1
1728	243	1
1936	821	1
308	345	1
1306	474	1
350	1458	1
1193	83	1
1031	1497	1
1375	1040	1
796	140	1
915	992	1
813	326	1
469	59	1
663	1206	1
1273	1367	1
1948	622	1
1695	1236	1
1159	401	1
168	323	1
1676	1469	1
1826	96	1
1704	927	1
1167	377	1
973	1155	1
406	549	1
1048	1237	1
636	1352	1
817	769	1
145	20	1
1453	681	1
58	793	1
1499	390	1
1051	65	1
622	614	1
235	36	1
232	1223	1
480	920	1
602	461	1
873	532	1
1213	610	1
178	318	1
1752	615	1
1117	1278	1
754	481	1
283	287	1
1186	1142	1
1375	237	1
1344	1261	1
1439	847	1
95	264	1
780	455	1
934	201	1
741	627	1
1518	1199	1
311	620	1
1748	1316	1
113	703	1
1351	767	1
136	85	1
1354	474	1
335	100	1
1909	1218	1
706	147	1
325	257	1
604	821	1
546	24	1
1333	770	1
1540	682	1
177	1000	1
190	400	1
538	652	1
1783	250	1
837	923	1
777	83	1
479	1369	1
19	176	1
707	1250	1
340	734	1
994	992	1
358	962	1
264	955	1
1716	1032	1
244	1341	1
358	21	1
763	318	1
1992	289	1
1544	768	1
1597	846	1
1710	473	1
1864	875	1
192	1188	1
26	190	1
1049	1436	1
1909	553	1
697	391	1
468	1358	1
1620	170	1
1661	389	1
1343	1499	1
1084	208	1
308	443	1
1238	1468	1
1045	1072	1
891	793	1
1615	1434	1
1482	153	1
666	1434	1
1447	1065	1
1708	343	1
710	487	1
247	516	1
967	267	1
1087	1058	1
1883	112	1
322	389	1
1330	145	1
801	69	1
946	132	1
925	490	1
440	1061	1
16	1130	1
1690	659	1
1625	1336	1
199	947	1
1258	411	1
1741	1470	1
1482	751	1
632	1271	1
110	910	1
394	1127	1
719	200	1
43	185	1
1708	586	1
1786	121	1
1234	1341	1
947	609	1
1736	176	1
1550	265	1
1420	936	1
1339	1468	1
339	1402	1
1594	706	1
1906	137	1
1593	1218	1
215	256	1
996	423	1
1809	995	1
390	570	1
1015	1014	1
717	1119	1
413	718	1
701	1064	1
477	1037	1
551	603	1
1548	1022	1
221	169	1
786	234	1
770	14	1
1755	485	1
354	664	1
984	357	1
669	906	1
423	447	1
73	421	1
615	736	1
1384	781	1
408	145	1
236	970	1
238	1433	1
1331	755	1
1688	294	1
884	1301	1
447	479	1
215	1135	1
1111	1355	1
791	1366	1
1137	319	1
1239	1359	1
185	717	1
1121	1313	1
1241	680	1
1374	811	1
1296	551	1
477	264	1
876	1192	1
728	1278	1
1387	989	1
1067	537	1
446	1205	1
1317	883	1
892	683	1
1670	967	1
918	238	1
420	208	1
305	460	1
1438	187	1
1075	80	1
979	1318	1
1770	1279	1
1906	1317	1
514	1185	1
468	653	1
1004	1197	1
419	675	1
238	568	1
1881	1372	1
676	1325	1
1092	594	1
558	328	1
222	572	1
704	1150	1
1966	248	1
424	647	1
1968	555	1
1263	69	1
320	1277	1
941	1025	1
1268	525	1
1435	1398	1
400	139	1
1582	161	1
405	1128	1
1055	72	1
1441	1329	1
1767	912	1
1337	184	1
1632	206	1
781	1109	1
1752	470	1
1707	848	1
1398	1383	1
1231	1186	1
979	1451	1
1132	1463	1
265	471	1
1203	377	1
388	1241	1
639	1444	1
838	642	1
502	428	1
268	900	1
1373	1335	1
1938	1445	1
229	1081	1
721	1077	1
1693	754	1
1017	1346	1
1431	790	1
178	718	1
515	1098	1
857	1220	1
1358	181	1
397	1426	1
1954	1224	1
49	1124	1
373	656	1
1501	621	1
1062	447	1
878	624	1
940	1497	1
1516	359	1
1571	449	1
1575	52	1
1628	86	1
1443	658	1
1783	755	1
474	1161	1
734	1085	1
1010	890	1
907	1456	1
1423	134	1
491	1379	1
861	1457	1
1521	350	1
1225	178	1
1335	227	1
1163	1333	1
1394	213	1
234	1096	1
1240	1072	1
16	1357	1
266	758	1
1170	821	1
450	670	1
535	66	1
1363	758	1
1951	544	1
702	1362	1
751	726	1
443	161	1
1298	780	1
1789	761	1
658	929	1
765	1435	1
1392	1106	1
84	459	1
301	1351	1
1499	565	1
1681	800	1
484	1413	1
28	837	1
1206	777	1
926	313	1
1099	1201	1
1137	908	1
308	1467	1
1671	322	1
123	926	1
1213	1084	1
291	632	1
717	324	1
1073	160	1
965	1104	1
1448	1205	1
458	139	1
361	543	1
1886	150	1
453	205	1
360	1448	1
1738	996	1
629	462	1
1960	365	1
682	678	1
1971	451	1
1068	790	1
1427	1265	1
226	142	1
448	132	1
1939	1209	1
185	1438	1
267	730	1
1632	340	1
1502	856	1
1214	111	1
1169	1218	1
47	1166	1
604	91	1
1607	920	1
1361	33	1
222	421	1
1749	347	1
1155	1136	1
1865	161	1
1493	1399	1
1731	111	1
1439	161	1
1190	107	1
75	417	1
1872	1181	1
576	451	1
1433	895	1
1929	418	1
513	475	1
890	1377	1
878	1447	1
1476	296	1
1629	1043	1
883	1419	1
1002	1369	1
66	217	1
1473	199	1
1563	1143	1
736	1251	1
1863	1444	1
651	763	1
1667	521	1
666	260	1
1668	634	1
362	770	1
1268	1259	1
79	1299	1
183	933	1
1646	661	1
199	1295	1
131	1211	1
1463	182	1
1240	413	1
172	333	1
1674	641	1
910	69	1
201	1195	1
1587	171	1
780	1424	1
956	544	1
508	878	1
1074	600	1
1568	5	1
1982	1213	1
1199	383	1
1318	1029	1
1919	149	1
649	765	1
455	70	1
1754	520	1
549	936	1
1530	233	1
665	403	1
653	1474	1
1322	451	1
1863	21	1
1365	441	1
1710	1052	1
598	738	1
1092	1310	1
1865	7	1
986	932	1
630	133	1
1437	463	1
11	125	1
1412	988	1
1261	845	1
802	981	1
1286	919	1
293	652	1
478	642	1
893	216	1
1771	1049	1
701	481	1
1007	157	1
1536	459	1
686	337	1
1469	54	1
808	388	1
1511	842	1
656	407	1
1854	1395	1
1780	438	1
1940	1177	1
1247	52	1
631	878	1
1042	1240	1
437	608	1
54	1250	1
1908	104	1
1513	391	1
1323	360	1
1903	85	1
151	920	1
584	684	1
1981	1194	1
1655	1089	1
1571	1351	1
563	1284	1
1320	88	1
863	1349	1
1480	1246	1
361	614	1
1299	985	1
913	181	1
189	213	1
1798	1306	1
474	652	1
1697	767	1
488	617	1
98	1345	1
1903	854	1
442	1454	1
330	1276	1
1899	139	1
926	246	1
635	1261	1
1200	1362	1
29	62	1
1593	974	1
52	1323	1
826	94	1
652	1188	1
1537	245	1
36	800	1
1750	1161	1
514	1067	1
234	547	1
1960	299	1
1724	78	1
779	16	1
916	539	1
724	97	1
1836	941	1
482	1231	1
1855	367	1
1655	712	1
631	856	1
173	393	1
1827	1492	1
1737	167	1
951	1439	1
265	1497	1
1143	542	1
780	641	1
1210	276	1
1839	1197	1
747	971	1
1067	409	1
311	1495	1
1430	1458	1
484	726	1
1569	408	1
1101	1404	1
664	1047	1
1754	322	1
1589	745	1
808	360	1
539	1010	1
1401	3	1
1304	1069	1
700	648	1
519	357	1
1759	499	1
1566	1039	1
1291	305	1
620	544	1
1170	530	1
64	1039	1
505	1449	1
486	974	1
1816	782	1
1069	234	1
222	1061	1
918	309	1
797	1121	1
59	634	1
129	1261	1
448	1207	1
1129	639	1
1735	725	1
1075	821	1
1995	1461	1
862	683	1
421	833	1
1694	12	1
1821	808	1
409	410	1
174	1269	1
209	1237	1
1804	966	1
232	1061	1
1794	642	1
784	279	1
677	878	1
1071	834	1
195	1401	1
149	762	1
800	669	1
1372	350	1
85	659	1
1732	624	1
701	1103	1
1009	1271	1
15	549	1
871	1224	1
218	335	1
244	39	1
34	1255	1
555	843	1
1511	481	1
808	57	1
1706	878	1
64	1314	1
1246	1140	1
1283	177	1
1052	933	1
936	892	1
185	1015	1
1037	710	1
535	544	1
542	663	1
1522	773	1
623	357	1
843	743	1
606	479	1
1422	1300	1
1058	1191	1
1966	912	1
77	181	1
201	1369	1
886	777	1
611	735	1
1418	180	1
1100	844	1
1104	1435	1
1531	1123	1
1933	497	1
1380	125	1
744	1125	1
501	670	1
1733	9	1
991	841	1
540	913	1
327	1411	1
1247	84	1
956	1363	1
1743	182	1
1130	1331	1
1345	566	1
528	1364	1
1807	732	1
412	565	1
638	1314	1
961	877	1
426	363	1
353	1214	1
1772	1093	1
1169	1071	1
989	462	1
1942	712	1
216	1426	1
449	556	1
909	1146	1
1450	180	1
1677	1218	1
262	201	1
1865	765	1
1247	1262	1
511	1114	1
729	613	1
96	1227	1
1542	124	1
299	911	1
385	251	1
1818	603	1
748	139	1
178	67	1
893	1024	1
1724	557	1
75	873	1
1985	655	1
1974	1411	1
1524	1060	1
598	818	1
1182	595	1
81	87	1
1599	102	1
13	1360	1
1292	1325	1
1992	1124	1
523	1399	1
536	260	1
1035	3	1
264	916	1
525	833	1
1838	1037	1
439	476	1
742	224	1
1930	723	1
1380	956	1
731	1489	1
367	149	1
1897	994	1
1339	1264	1
1736	1306	1
832	1249	1
562	1440	1
427	1237	1
529	504	1
387	1008	1
868	184	1
1646	1090	1
468	136	1
31	707	1
728	945	1
1934	1184	1
559	339	1
586	189	1
441	712	1
1241	481	1
1039	765	1
247	1009	1
101	1112	1
185	328	1
1139	1488	1
1097	273	1
800	1094	1
1156	1052	1
1254	1381	1
919	1083	1
1505	84	1
651	759	1
1666	752	1
1529	173	1
229	102	1
1181	940	1
1422	1459	1
1008	865	1
904	1262	1
661	1217	1
1613	1329	1
624	943	1
641	970	1
522	527	1
1944	1370	1
1417	810	1
122	567	1
1716	985	1
67	307	1
850	748	1
1931	540	1
1437	63	1
956	1424	1
1334	929	1
1058	1186	1
1441	208	1
1281	1438	1
793	272	1
1976	203	1
1295	624	1
169	1233	1
1975	618	1
1674	572	1
287	643	1
542	194	1
1436	1140	1
636	122	1
1875	828	1
262	1322	1
1181	771	1
1684	687	1
32	1296	1
794	69	1
1788	275	1
422	104	1
1391	113	1
202	927	1
205	298	1
888	1276	1
1230	149	1
1795	149	1
1855	562	1
42	484	1
225	595	1
1450	466	1
1074	137	1
1334	283	1
1953	1459	1
1835	1241	1
1751	365	1
987	68	1
24	1219	1
344	89	1
407	677	1
1356	747	1
651	1326	1
1410	1458	1
1767	1109	1
1962	737	1
688	377	1
1477	817	1
680	784	1
1670	980	1
789	570	1
940	1294	1
805	7	1
1890	24	1
1087	836	1
1693	160	1
1327	530	1
357	384	1
197	624	1
145	79	1
506	612	1
1675	719	1
731	1214	1
15	87	1
188	878	1
706	778	1
1288	915	1
205	1244	1
519	355	1
502	876	1
1933	1029	1
1860	1409	1
1488	268	1
1271	736	1
1620	806	1
836	913	1
1276	873	1
639	377	1
627	1431	1
848	1318	1
1938	1260	1
1618	209	1
718	613	1
1958	45	1
1770	1305	1
92	1288	1
1474	1466	1
1572	267	1
529	1331	1
1104	910	1
76	87	1
1108	1142	1
1373	1104	1
188	633	1
1426	696	1
1564	868	1
696	221	1
524	543	1
1630	329	1
715	925	1
1032	770	1
1711	471	1
1410	273	1
923	1308	1
1474	1314	1
459	202	1
968	731	1
1602	562	1
962	952	1
1232	291	1
217	1455	1
1252	971	1
1692	1367	1
900	46	1
241	1200	1
1816	636	1
1851	1308	1
1648	1229	1
1142	293	1
81	500	1
984	63	1
1825	1262	1
1428	1355	1
833	75	1
1605	612	1
998	377	1
1610	425	1
151	669	1
637	201	1
1743	875	1
16	1051	1
1149	848	1
484	1262	1
1319	1404	1
1532	988	1
1223	1063	1
143	987	1
1155	1138	1
1844	949	1
1274	1206	1
667	1007	1
1881	1033	1
1581	1413	1
186	436	1
545	1335	1
1321	1444	1
1585	163	1
1805	71	1
359	1493	1
809	1353	1
365	1158	1
1366	1304	1
92	40	1
316	436	1
1750	560	1
1755	1071	1
375	589	1
1801	1167	1
1379	271	1
1262	729	1
821	140	1
1092	714	1
375	723	1
220	93	1
49	1249	1
31	384	1
553	939	1
1206	344	1
1415	80	1
504	63	1
1883	551	1
1275	1219	1
227	302	1
57	282	1
91	154	1
1152	1496	1
1126	514	1
908	96	1
198	573	1
1354	329	1
585	317	1
889	978	1
945	495	1
425	501	1
679	108	1
209	747	1
1695	659	1
1697	1318	1
203	1026	1
211	69	1
1333	1329	1
557	908	1
1134	724	1
1891	834	1
1441	979	1
489	734	1
180	1415	1
1355	239	1
843	1300	1
1937	698	1
1497	136	1
1906	64	1
542	242	1
330	410	1
860	1075	1
1199	73	1
1147	281	1
707	918	1
1893	246	1
1208	819	1
1710	675	1
840	1405	1
741	289	1
848	305	1
824	472	1
1050	140	1
583	672	1
629	825	1
1969	1438	1
1078	1300	1
1634	309	1
815	642	1
495	886	1
894	553	1
723	574	1
739	1361	1
1963	610	1
1312	580	1
1107	61	1
1387	1212	1
422	1423	1
1776	922	1
1531	701	1
1232	1407	1
886	850	1
873	1058	1
1412	1201	1
124	58	1
293	1271	1
283	298	1
132	994	1
948	1418	1
1474	875	1
401	818	1
1896	469	1
184	87	1
1308	837	1
118	317	1
1840	635	1
1315	686	1
1830	614	1
315	755	1
434	498	1
488	658	1
1190	265	1
1803	178	1
1971	782	1
224	1094	1
861	37	1
39	382	1
1976	519	1
1835	1454	1
62	1325	1
971	448	1
1009	1132	1
1295	1366	1
1035	1410	1
175	1461	1
1955	772	1
515	1382	1
1713	66	1
602	295	1
1921	357	1
609	433	1
1521	270	1
1683	727	1
1881	1338	1
989	833	1
919	968	1
1196	1219	1
1914	399	1
1435	533	1
774	1085	1
72	202	1
1909	10	1
988	1048	1
1781	174	1
1776	1134	1
1601	1352	1
1123	483	1
748	1138	1
1448	884	1
705	312	1
1702	1123	1
19	260	1
497	1177	1
321	75	1
1608	1495	1
1868	1462	1
1026	134	1
1909	924	1
419	242	1
114	747	1
767	25	1
1852	218	1
874	974	1
749	1081	1
1656	336	1
583	818	1
1242	600	1
1909	1060	1
711	1171	1
295	40	1
689	1435	1
1130	200	1
1677	842	1
472	1431	1
113	644	1
821	1403	1
1379	640	1
1015	1318	1
63	1408	1
403	161	1
1485	790	1
1733	818	1
213	1	1
1644	75	1
635	831	1
880	1051	1
96	1342	1
1127	237	1
107	852	1
1379	690	1
1477	131	1
1506	929	1
1597	336	1
31	614	1
1089	621	1
1015	1448	1
1367	656	1
1210	1006	1
476	1199	1
164	553	1
875	178	1
200	95	1
434	1382	1
255	709	1
1344	242	1
364	236	1
1228	992	1
1729	631	1
831	1128	1
507	898	1
994	915	1
1145	181	1
1255	1116	1
1327	36	1
1310	1195	1
1847	604	1
940	256	1
854	494	1
1934	161	1
1606	1248	1
394	1123	1
1810	1294	1
1752	132	1
936	375	1
227	1124	1
24	530	1
1743	560	1
1007	913	1
948	1020	1
1253	727	1
1804	1282	1
997	813	1
1836	129	1
1029	748	1
284	461	1
1361	962	1
34	1046	1
321	652	1
1628	1167	1
103	874	1
915	730	1
1304	808	1
394	500	1
827	975	1
1405	1479	1
1153	939	1
839	1082	1
1652	705	1
242	1114	1
1832	939	1
964	1	1
12	605	1
974	831	1
1387	1027	1
1439	1474	1
1546	171	1
1621	582	1
793	184	1
1172	66	1
436	735	1
808	1198	1
1101	1025	1
1540	375	1
554	879	1
16	1237	1
1161	609	1
1140	918	1
434	833	1
238	1250	1
860	139	1
602	1494	1
699	685	1
1600	170	1
981	489	1
1380	1396	1
1645	1084	1
1656	195	1
1644	1090	1
568	1330	1
1584	268	1
48	593	1
1758	246	1
1068	1201	1
58	733	1
1713	762	1
1913	1474	1
1492	1105	1
1119	933	1
936	678	1
35	228	1
1485	449	1
1044	940	1
1990	879	1
905	8	1
1098	1282	1
1261	864	1
1286	1414	1
23	691	1
1813	714	1
605	689	1
866	1410	1
1440	279	1
1731	788	1
1309	107	1
594	728	1
1479	460	1
1402	817	1
496	1107	1
1661	285	1
969	831	1
1739	1225	1
1020	1382	1
1572	1387	1
824	991	1
1941	1418	1
1667	1352	1
971	447	1
1269	806	1
979	1456	1
1668	442	1
1413	680	1
1202	677	1
623	643	1
258	1166	1
666	414	1
1320	1150	1
1041	881	1
1985	700	1
701	65	1
1142	791	1
1899	556	1
678	529	1
169	682	1
1160	936	1
310	1183	1
86	1213	1
716	88	1
929	173	1
37	449	1
1748	169	1
1459	1330	1
128	1235	1
1323	1003	1
1326	1387	1
1962	998	1
1441	111	1
1038	1256	1
1576	840	1
326	1373	1
687	753	1
959	1135	1
663	697	1
433	1385	1
990	516	1
1263	627	1
1133	372	1
559	1319	1
1383	961	1
569	833	1
65	1023	1
1897	107	1
920	803	1
747	1458	1
462	1336	1
373	1276	1
221	716	1
594	1207	1
844	182	1
1871	393	1
1351	913	1
333	1089	1
589	1286	1
939	46	1
272	35	1
292	1144	1
1358	1048	1
35	539	1
607	827	1
588	848	1
975	1156	1
463	611	1
544	268	1
1473	388	1
1686	93	1
232	371	1
1955	1228	1
1833	402	1
221	182	1
236	1214	1
1032	305	1
1434	1438	1
1818	978	1
1311	225	1
704	921	1
380	455	1
1814	630	1
652	741	1
396	847	1
1135	464	1
1353	661	1
1403	1473	1
1352	1138	1
1223	1201	1
1003	1333	1
892	688	1
1577	884	1
224	1166	1
1582	609	1
1699	1069	1
1694	1121	1
1380	1364	1
1257	61	1
1001	785	1
680	610	1
272	982	1
238	325	1
1505	431	1
816	1491	1
704	318	1
1390	813	1
358	950	1
1577	825	1
938	743	1
596	765	1
1311	1183	1
1850	408	1
409	1294	1
1081	481	1
1191	572	1
63	319	1
544	1192	1
1301	403	1
1094	1149	1
242	69	1
764	1337	1
1559	1218	1
1228	493	1
1175	1421	1
125	41	1
526	555	1
216	828	1
1452	663	1
701	523	1
1117	49	1
1654	622	1
1881	1459	1
255	674	1
1782	1443	1
166	1263	1
1384	662	1
892	605	1
455	114	1
125	545	1
97	1121	1
905	988	1
1209	1160	1
1681	1476	1
1426	549	1
1947	920	1
1299	1180	1
1326	758	1
639	174	1
1313	1202	1
762	1493	1
1085	46	1
1289	112	1
1	197	1
1433	1399	1
685	1495	1
640	1115	1
844	969	1
159	1135	1
1522	1202	1
1065	908	1
1550	1246	1
897	1428	1
765	392	1
1627	291	1
1397	818	1
1896	151	1
1541	688	1
426	408	1
1495	116	1
136	375	1
1130	998	1
520	1308	1
1450	1192	1
1833	793	1
1305	874	1
622	1151	1
1864	514	1
1448	474	1
1934	615	1
1282	403	1
1969	1452	1
716	214	1
872	1266	1
1594	707	1
1065	835	1
1428	183	1
1079	966	1
1149	436	1
1963	1491	1
1110	1399	1
291	407	1
290	1459	1
673	1016	1
172	481	1
1970	570	1
255	548	1
618	538	1
1987	1093	1
1622	897	1
1396	617	1
1882	165	1
874	562	1
1269	1005	1
240	615	1
1635	981	1
1204	1222	1
682	376	1
897	281	1
763	306	1
417	978	1
1690	1283	1
254	124	1
487	1301	1
1669	630	1
1405	617	1
1300	185	1
1589	390	1
662	287	1
5	769	1
1799	595	1
136	307	1
547	728	1
391	49	1
910	1360	1
1582	208	1
1733	231	1
1882	1160	1
821	302	1
1969	554	1
921	1287	1
1802	283	1
1224	1425	1
1975	65	1
1937	845	1
1039	400	1
1216	1272	1
1698	1064	1
299	941	1
969	622	1
1290	563	1
598	399	1
1814	1250	1
1918	716	1
1008	1333	1
299	394	1
643	1011	1
68	521	1
1895	43	1
1625	639	1
681	1397	1
1239	819	1
597	188	1
14	654	1
492	1133	1
1600	898	1
1661	983	1
39	1147	1
1371	728	1
632	1361	1
1021	1024	1
807	755	1
151	53	1
550	658	1
1554	5	1
918	901	1
1120	1360	1
663	1232	1
310	867	1
1490	480	1
1425	477	1
48	984	1
1905	925	1
47	736	1
544	1401	1
214	296	1
616	256	1
1619	326	1
935	1	1
604	1050	1
1895	444	1
276	644	1
1659	299	1
1808	907	1
1657	1226	1
836	303	1
620	794	1
775	449	1
1982	878	1
827	600	1
981	881	1
541	1466	1
1863	1171	1
316	1208	1
1456	995	1
675	1185	1
1665	410	1
77	137	1
465	94	1
1694	253	1
974	1081	1
1204	29	1
1725	513	1
448	1363	1
470	1240	1
1514	702	1
1249	53	1
1825	1472	1
847	267	1
801	1238	1
806	479	1
1446	446	1
520	717	1
1910	1176	1
1943	944	1
1532	870	1
1825	191	1
450	825	1
1693	174	1
606	1481	1
1543	209	1
1539	291	1
1027	949	1
1425	896	1
622	143	1
1853	751	1
1185	1277	1
1647	69	1
647	144	1
1617	518	1
378	415	1
1444	425	1
1702	323	1
1377	1487	1
1519	122	1
1814	1369	1
927	837	1
1455	648	1
530	1112	1
1581	542	1
53	384	1
920	1151	1
1219	1205	1
1075	417	1
738	678	1
193	177	1
1503	336	1
1381	1171	1
395	1471	1
29	391	1
288	843	1
1309	26	1
168	1119	1
1011	610	1
1492	1130	1
1417	704	1
1600	1286	1
782	463	1
99	1434	1
1814	793	1
1645	223	1
1043	148	1
607	1145	1
868	837	1
1015	1315	1
479	124	1
1639	1045	1
1120	359	1
1476	431	1
738	93	1
1369	1081	1
1378	1202	1
663	76	1
466	318	1
346	56	1
1693	222	1
278	972	1
104	628	1
